CTCF	PRG4	-0.093
CTCF	AC011530.1	-0.823
CTCF	CREG1	0.058
CTCF	XYLB	-0.506
CTCF	PRSS35	-1.007
CTCF	PHF2	0.186
CTCF	KLHL22	1.680
CTCF	PLCB2	-0.585
CTCF	SH2D4B	-0.186
CTCF	ISY1-RAB43	1.832
CTCF	H3F3A	1.871
CTCF	OR6B2	-0.386
CTCF	ESYT1	2.121
CTCF	DHX16	0.767
CTCF	NFX1	-0.881
CTCF	NHLRC3	-0.343
CTCF	RPS6KB1	0.284
CTCF	UTP23	-0.196
CTCF	MARK2	-0.590
CTCF	SBNO1	0.320
CTCF	LTB4R	1.845
CTCF	TACR1	-0.343
CTCF	REP15	0.309
CTCF	MPC1	0.389
CTCF	SOAT2	1.367
CTCF	HOXD13	0.069
CTCF	CTSL	-0.343
CTCF	CXorf38	-0.596
CTCF	CAPN10	-0.492
CTCF	NFKBIE	1.388
CTCF	CLCA1	-0.347
CTCF	FLNB	-0.281
CTCF	RPS26	-0.247
CTCF	RPP30	-0.204
CTCF	CCDC136	-0.506
CTCF	PLEKHF2	0.618
CTCF	PKN3	1.715
CTCF	SENP3	0.825
CTCF	SMCO1	-0.823
CTCF	CRB2	1.269
CTCF	IL12B	0.130
CTCF	SLC22A6	0.058
CTCF	AL121758.1	-0.196
CTCF	SEC61A2	-0.238
CTCF	BMP3	-0.447
CTCF	GCSAM	0.572
CTCF	RAB5C	-0.506
CTCF	RAX	-0.984
CTCF	TSEN34	-0.605
CTCF	HERC6	-0.186
CTCF	MAN1C1	0.008
CTCF	FZD8	-0.526
CTCF	TRIM11	-0.833
CTCF	DDX43	-0.629
CTCF	DAZAP1	-0.848
CTCF	AK1	-0.715
CTCF	AC007040.2	0.607
CTCF	KRT27	-0.148
CTCF	P2RY2	0.245
CTCF	HAGHL	-0.492
CTCF	ANKRD50	-0.492
CTCF	ATF6B	0.238
CTCF	CEP162	-0.875
CTCF	IGSF10	1.378
CTCF	HLA-DMA	2.093
CTCF	SH2B2	0.158
CTCF	TP53INP2	0.034
CTCF	GAK	-0.093
CTCF	ACTA2	0.197
CTCF	AP002990.1	-0.511
CTCF	CCS	-0.260
CTCF	FAM71E1	0.654
CTCF	FMO2	-0.410
CTCF	OR8D2	-0.343
CTCF	ZNF396	1.809
CTCF	NME9	-1.259
CTCF	LIN7C	0.053
CTCF	GANC	-0.506
CTCF	PCDHGA3	-0.018
CTCF	LIN28B	-0.492
CTCF	TMED2	-0.093
CTCF	C4orf46	-0.951
CTCF	TRADD	1.982
CTCF	APBB2	1.463
CTCF	SLC25A47	0.654
CTCF	SCNN1A	0.618
CTCF	TSNAXIP1	1.864
CTCF	TMEM102	-0.020
CTCF	HYAL2	0.553
CTCF	PREP	0.249
CTCF	HIST1H2BK	-0.196
CTCF	ZCRB1	0.113
CTCF	RPS3	0.125
CTCF	IER3	-0.343
CTCF	LRRC42	-0.093
CTCF	STAT4	-0.492
CTCF	GDF5	1.710
CTCF	ZNF217	1.753
CTCF	MRPL52	-0.134
CTCF	EFNB2	1.677
CTCF	CRKL	0.657
CTCF	CAMTA1	-0.755
CTCF	CHMP1A	-0.506
CTCF	ERCC5	0.146
CTCF	NEK5	0.618
CTCF	AC009163.4	2.263
CTCF	LPCAT3	-0.602
CTCF	ITGB4	-0.318
CTCF	CASKIN2	2.219
CTCF	SPECC1	1.460
CTCF	ZNF334	0.146
CTCF	G3BP1	-0.658
CTCF	CLDN9	-0.246
CTCF	PABPC4	-0.360
CTCF	CCNF	-0.333
CTCF	VAMP8	-0.289
CTCF	YIF1A	1.336
CTCF	IFI6	2.102
CTCF	ACAD9	-0.506
CTCF	TMEM198	1.529
CTCF	PRKAB2	-0.848
CTCF	KRT84	-0.093
CTCF	RPL38	2.126
CTCF	YY1	0.548
CTCF	LAMTOR5	-0.093
CTCF	MROH9	0.058
CTCF	TTR	-0.318
CTCF	USP27X	0.385
CTCF	APBA3	-0.093
CTCF	FLVCR2	0.303
CTCF	TMEM186	-0.492
CTCF	TNNC1	0.146
CTCF	PLAUR	-0.343
CTCF	VSIG2	-0.012
CTCF	SMCO3	-0.343
CTCF	GPRIN1	-0.492
CTCF	CRY1	0.113
CTCF	CCDC6	-0.861
CTCF	PLS1	-0.436
CTCF	ITGA8	-0.500
CTCF	L34079.1	1.119
CTCF	CCDC198	0.146
CTCF	AC008982.1	-0.033
CTCF	ISCA2	-0.115
CTCF	TACR2	1.021
CTCF	PIP5KL1	-0.347
CTCF	MIA	0.618
CTCF	C1QC	-0.343
CTCF	MEGF8	0.074
CTCF	CD14	-0.514
CTCF	TIMM50	-0.810
CTCF	AMOTL2	-0.093
CTCF	THBS1	1.963
CTCF	UBE2G2	-0.196
CTCF	HECW1	-0.685
CTCF	FAM89B	1.610
CTCF	ARHGEF16	-0.642
CTCF	MKKS	-0.196
CTCF	TRMO	1.795
CTCF	YWHAG	-0.930
CTCF	ARFGAP2	1.840
CTCF	PCDHGB2	-0.196
CTCF	GRINA	-0.392
CTCF	SMARCD1	1.741
CTCF	PDGFRA	1.470
CTCF	ZSWIM1	-0.359
CTCF	ARAP1	1.646
CTCF	FOXO6	0.146
CTCF	ADAMTS16	-0.197
CTCF	VTI1B	-0.318
CTCF	SEC31A	0.161
CTCF	STAM2	0.088
CTCF	LHX5	-0.196
CTCF	HOXA11	0.146
CTCF	OVCA2	-0.635
CTCF	FLYWCH2	-0.196
CTCF	AC073610.2	1.837
CTCF	TBKBP1	0.712
CTCF	ARL4C	-0.285
CTCF	NUFIP2	-0.448
CTCF	C8orf59	1.256
CTCF	WFS1	-0.172
CTCF	DUSP16	0.424
CTCF	TARS	0.058
CTCF	ERP27	-0.506
CTCF	CEP112	0.248
CTCF	PNPO	0.693
CTCF	PIEZO1	-1.135
CTCF	DNASE1L3	1.104
CTCF	SYF2	-0.835
CTCF	TET2	0.618
CTCF	NKAP	-0.492
CTCF	DCPS	0.108
CTCF	KLF9	0.762
CTCF	MSRB1	-0.506
CTCF	PLIN4	0.007
CTCF	PCDHGA9	-0.289
CTCF	GEMIN8	0.474
CTCF	SLC7A7	-0.128
CTCF	FEV	0.839
CTCF	AC026464.6	-0.588
CTCF	CMTM5	1.474
CTCF	YPEL2	-0.164
CTCF	GATC	-0.093
CTCF	SLC2A10	-0.835
CTCF	PPP1R10	-0.998
CTCF	SNRPA1	-0.599
CTCF	OSBPL11	-0.823
CTCF	APOPT1	-0.189
CTCF	MXI1	-0.506
CTCF	EPHB4	0.146
CTCF	ADAM17	0.058
CTCF	HIST2H2BE	1.609
CTCF	KRT14	-0.196
CTCF	LRRC8B	0.146
CTCF	RPAP2	0.276
CTCF	PJA1	-0.492
CTCF	SLC28A1	-0.434
CTCF	AC068987.5	-0.559
CTCF	CRYAB	-1.278
CTCF	ENDOD1	0.525
CTCF	SAAL1	1.600
CTCF	FAM13A	-0.169
CTCF	PACSIN3	1.166
CTCF	MYO9B	0.461
CTCF	S100A10	1.215
CTCF	CCDC194	1.904
CTCF	CAP1	-0.196
CTCF	P4HB	0.413
CTCF	ORM2	1.604
CTCF	ARHGAP42	-1.067
CTCF	ERICH4	1.092
CTCF	METRNL	-0.506
CTCF	CBX6	1.993
CTCF	CCDC200	1.120
CTCF	ZNF317	-0.386
CTCF	CH25H	1.375
CTCF	FTL	0.241
CTCF	ERG28	0.621
CTCF	FAM19A5	0.332
CTCF	KCND3	0.764
CTCF	RNFT1	-0.196
CTCF	CRYGS	-0.998
CTCF	ULK3	-0.501
CTCF	PARD6B	1.831
CTCF	CPZ	0.336
CTCF	RTN4RL2	1.764
CTCF	CBX8	0.778
CTCF	ADAMTS7	0.146
CTCF	TMEM130	-0.553
CTCF	CTSK	0.146
CTCF	C1orf159	-0.688
CTCF	RAB14	0.350
CTCF	PRR18	-0.318
CTCF	CEP68	-0.411
CTCF	AC011455.2	-0.343
CTCF	RTN4R	-0.186
CTCF	KCNH2	-0.254
CTCF	PRKAR1B	-0.093
CTCF	EXOC3	-0.524
CTCF	NOG	0.132
CTCF	ROR2	-0.034
CTCF	ENGASE	-0.196
CTCF	VPS25	-0.360
CTCF	IRF3	1.372
CTCF	SPATC1	0.504
CTCF	AL391650.1	0.669
CTCF	CLSPN	-0.093
CTCF	TYSND1	1.719
CTCF	UPK2	1.914
CTCF	FDXACB1	1.939
CTCF	VPS35	-0.115
CTCF	DEFB115	-0.492
CTCF	PARP10	-0.260
CTCF	YPEL3	1.590
CTCF	HSD17B2	0.146
CTCF	CFAP53	0.525
CTCF	GADD45GIP1	2.142
CTCF	MYH10	-0.492
CTCF	B3GNT9	0.994
CTCF	MED23	1.971
CTCF	IL11RA	-0.165
CTCF	INS	1.350
CTCF	CHMP2A	-0.343
CTCF	GJA4	0.618
CTCF	INSM1	-0.998
CTCF	PLVAP	1.173
CTCF	HSP90AB1	0.462
CTCF	TREML1	-0.347
CTCF	DHX8	2.027
CTCF	TMEM167B	0.146
CTCF	KMT5B	-0.122
CTCF	GSTK1	1.335
CTCF	SPATS2	0.024
CTCF	PRAMEF14	-0.318
CTCF	IFT46	0.676
CTCF	PLIN3	-0.347
CTCF	CLEC7A	-0.172
CTCF	KCNA7	-0.506
CTCF	MARCKS	-0.512
CTCF	AL929554.1	-0.093
CTCF	UBR3	-0.893
CTCF	SRP14	1.314
CTCF	PRR7	2.021
CTCF	MRPL49	0.064
CTCF	WWP2	-0.614
CTCF	CACNG3	-0.810
CTCF	ZDHHC8	-0.685
CTCF	HSPA1L	-0.011
CTCF	KMT2C	-0.347
CTCF	BFAR	-0.492
CTCF	JCHAIN	0.719
CTCF	CHRNA3	-0.492
CTCF	ATP6V0E1	0.044
CTCF	TRIM13	-0.196
CTCF	LGALS12	-0.343
CTCF	SCYGR5	-0.506
CTCF	CLN6	-0.743
CTCF	NELFE	-0.701
CTCF	TMEM221	-0.514
CTCF	ASIC4	0.091
CTCF	PXDN	0.233
CTCF	ABLIM2	0.113
CTCF	SLC27A5	2.302
CTCF	CROCC2	-0.276
CTCF	MYCBPAP	-0.093
CTCF	C11orf95	-0.473
CTCF	SLC16A12	-0.705
CTCF	SAP25	-0.140
CTCF	ABHD16A	-0.093
CTCF	IRS2	0.618
CTCF	HS1BP3	0.837
CTCF	EIF2B4	-0.985
CTCF	CEMIP2	-1.124
CTCF	ARL1	-0.318
CTCF	MDGA1	-0.059
CTCF	SRGAP3	-0.506
CTCF	MZB1	0.053
CTCF	UBL4B	0.555
CTCF	HUS1	-0.092
CTCF	SETD1B	2.133
CTCF	GABRA4	0.058
CTCF	TPM1	0.268
CTCF	LY6G6E	0.146
CTCF	RXFP2	-0.240
CTCF	EHMT2	-1.101
CTCF	CFAP45	1.587
CTCF	ELF1	-0.422
CTCF	STRA8	-0.847
CTCF	LIPT2	-0.093
CTCF	SLC11A2	-0.998
CTCF	ATP6V0D1	-0.360
CTCF	ZC3H7A	-1.057
CTCF	CEBPA	0.274
CTCF	ODF3B	-0.186
CTCF	TIPARP	1.774
CTCF	SLC26A5	-0.093
CTCF	TRAF3	-0.162
CTCF	SLC9A3R2	0.796
CTCF	B4GALNT1	0.204
CTCF	SOGA3	0.235
CTCF	SPINK4	0.146
CTCF	HSD11B1L	2.137
CTCF	HIST1H2BH	-0.492
CTCF	LRFN2	0.258
CTCF	PNKD	-0.033
CTCF	TMEM95	1.345
CTCF	PDLIM7	1.836
CTCF	SEMA4B	-0.028
CTCF	PYGO2	1.149
CTCF	STAP2	-0.010
CTCF	C22orf15	-0.985
CTCF	DUSP9	-0.538
CTCF	ARF5	0.315
CTCF	SART3	0.590
CTCF	TAOK3	1.589
CTCF	AGBL3	0.146
CTCF	ARCN1	-0.050
CTCF	SYNC	1.137
CTCF	MDP1	0.455
CTCF	SYS1-DBNDD2	-0.029
CTCF	GZMH	-0.506
CTCF	TEX19	-0.114
CTCF	ANAPC15	-0.093
CTCF	AP4E1	-0.233
CTCF	DEF8	0.272
CTCF	BOLA1	1.893
CTCF	HOXA10	0.037
CTCF	SCAF11	-0.436
CTCF	KIAA1211	-0.343
CTCF	FNDC9	0.113
CTCF	KCNG1	-0.303
CTCF	MMRN2	0.838
CTCF	RYR3	-0.609
CTCF	PTPRF	0.453
CTCF	CYC1	-0.336
CTCF	PLA2G2A	0.236
CTCF	ARL6IP1	-0.403
CTCF	ZNF648	-0.196
CTCF	DHX38	0.146
CTCF	MPZ	-0.339
CTCF	AP001781.2	-0.093
CTCF	PACSIN1	-0.343
CTCF	RASSF1	-0.172
CTCF	RNLS	0.654
CTCF	PIH1D1	1.644
CTCF	TFAP2A	-0.197
CTCF	IRF1	-0.343
CTCF	GLIPR2	-0.492
CTCF	CCDC158	-0.260
CTCF	CAPN11	0.712
CTCF	ATP5ME	0.774
CTCF	DHH	1.223
CTCF	CRIM1	-0.185
CTCF	CHMP4A	0.751
CTCF	PPM1H	-0.318
CTCF	YARS2	0.873
CTCF	SCMH1	-0.196
CTCF	NPEPL1	-0.285
CTCF	MATN2	1.345
CTCF	ESAM	0.892
CTCF	GAS2L1	-0.447
CTCF	FBXL16	-0.450
CTCF	PHLDA2	0.671
CTCF	FMO1	0.457
CTCF	U2AF1L4	-0.492
CTCF	TLE3	-0.751
CTCF	RND2	0.953
CTCF	ZNF878	0.593
CTCF	RPL5	1.594
CTCF	SH3GL3	-0.093
CTCF	DIS3L	-0.506
CTCF	FGD6	-0.506
CTCF	ATP6V1F	0.054
CTCF	SLC25A51	1.728
CTCF	CEND1	-0.835
CTCF	FYB1	-0.317
CTCF	NSUN3	-0.434
CTCF	VPS4A	0.507
CTCF	SUN5	-0.836
CTCF	KLHDC8A	-0.660
CTCF	NUDT10	-0.343
CTCF	DLX3	2.175
CTCF	TAX1BP1	-0.985
CTCF	IGFBP5	-0.150
CTCF	C9orf24	1.466
CTCF	FOSL2	1.695
CTCF	HOXA4	-1.011
CTCF	HCFC2	-0.492
CTCF	TOB1	-0.506
CTCF	PHC1	-0.093
CTCF	PHF21A	-0.436
CTCF	ETFDH	-0.289
CTCF	NGDN	-0.745
CTCF	BICDL2	0.535
CTCF	LRRC59	1.115
CTCF	AHCYL2	0.109
CTCF	RIPPLY2	-0.196
CTCF	CHRDL2	1.080
CTCF	CHRNB1	-0.793
CTCF	HEXDC	0.209
CTCF	IRF2BP2	1.830
CTCF	SEC14L2	-0.266
CTCF	NUBP2	-0.585
CTCF	HTR3D	-0.318
CTCF	ACSBG2	0.175
CTCF	FBL	-0.998
CTCF	KCNK9	-0.138
CTCF	HOXD10	-0.835
CTCF	KRTAP5-4	0.094
CTCF	GCHFR	-0.343
CTCF	LMX1B	-0.172
CTCF	LBX1	-0.514
CTCF	VAMP1	-0.318
CTCF	IZUMO4	0.800
CTCF	SEC14L1	1.399
CTCF	MFSD3	2.279
CTCF	SLC25A15	0.654
CTCF	HIST1H2AD	-0.492
CTCF	MAPK8IP3	0.536
CTCF	GALNT16	0.146
CTCF	DNHD1	-0.035
CTCF	MEIS3	-0.045
CTCF	NYAP1	2.007
CTCF	PCDH1	0.270
CTCF	DEFB121	-0.356
CTCF	GPRC5B	1.227
CTCF	HERPUD1	-0.343
CTCF	KIAA1324	0.657
CTCF	LMAN1L	-0.196
CTCF	SNX12	-0.318
CTCF	GADD45G	1.184
CTCF	DALRD3	0.826
CTCF	RCVRN	-0.196
CTCF	MKX	0.020
CTCF	NPC2	0.384
CTCF	ZNF784	0.649
CTCF	SLC6A6	-0.937
CTCF	HIBCH	-0.343
CTCF	NUDT4	-0.318
CTCF	FUCA2	0.618
CTCF	PGLYRP4	1.390
CTCF	MS4A4A	-0.135
CTCF	PLA2G1B	0.542
CTCF	ZNF77	0.860
CTCF	CUEDC1	-0.599
CTCF	SMPDL3A	-0.436
CTCF	LITAF	-0.798
CTCF	ZNRF2	-1.383
CTCF	SYT17	-0.289
CTCF	PPIE	-0.650
CTCF	CKB	-0.733
CTCF	OPN5	0.939
CTCF	KCNC4	1.428
CTCF	NAGLU	-0.174
CTCF	PLEKHF1	-1.164
CTCF	PLCXD2	0.301
CTCF	STAT1	-0.073
CTCF	FJX1	-0.789
CTCF	ATP5S	-0.349
CTCF	ATP5MC3	-0.318
CTCF	MRPS14	0.471
CTCF	SCGB2A1	-0.823
CTCF	ELAC2	1.068
CTCF	ADCY6	-0.914
CTCF	WDR90	-0.492
CTCF	DUSP11	-0.530
CTCF	DDX18	2.096
CTCF	RTRAF	-0.506
CTCF	SGK494	-0.701
CTCF	CLEC11A	-0.033
CTCF	DPY19L1	0.352
CTCF	HES3	1.600
CTCF	CD6	-1.177
CTCF	ATXN7L3	-0.623
CTCF	DMAP1	0.497
CTCF	C8orf88	-0.506
CTCF	JADE1	-0.318
CTCF	NDUFB3	-0.343
CTCF	RPS6KA4	1.294
CTCF	LATS1	-0.318
CTCF	UBR2	0.146
CTCF	SLC7A6	0.650
CTCF	CFB	-0.724
CTCF	FAM131A	-0.207
CTCF	JUP	0.146
CTCF	CX3CR1	0.865
CTCF	PDZK1IP1	1.438
CTCF	STX19	0.058
CTCF	AGFG2	0.058
CTCF	ZNF384	-0.583
CTCF	PCDHA12	1.688
CTCF	RSAD1	2.060
CTCF	CPOX	0.261
CTCF	ADGRG3	-0.343
CTCF	ABCD4	-0.622
CTCF	TDRD9	0.276
CTCF	ZNF469	-0.343
CTCF	NFE2	-0.172
CTCF	SPATA33	-0.506
CTCF	XKR8	-0.065
CTCF	PKIA	-0.318
CTCF	KCNJ5	-0.660
CTCF	RPN1	0.673
CTCF	MRPL39	1.698
CTCF	CCL18	0.058
CTCF	C11orf21	1.332
CTCF	SERPINB13	0.561
CTCF	STX6	1.308
CTCF	RPL27	-0.722
CTCF	C14orf119	-0.318
CTCF	PHACTR2	-0.492
CTCF	C5AR1	1.270
CTCF	H2AFX	-0.312
CTCF	LYRM7	-0.093
CTCF	HAPLN1	1.688
CTCF	CDK17	0.707
CTCF	NOTUM	0.617
CTCF	DDX23	-1.205
CTCF	TIMM22	-0.297
CTCF	TMEM56	-0.285
CTCF	RASGEF1C	-0.318
CTCF	AK3	-0.343
CTCF	FBP2	-0.510
CTCF	PRKAA1	-0.343
CTCF	KHDRBS3	1.900
CTCF	CNBD2	1.786
CTCF	ACAA1	-0.347
CTCF	GPX8	-0.318
CTCF	PHYKPL	0.311
CTCF	ACSS1	-1.155
CTCF	YOD1	0.225
CTCF	VARS2	-0.685
CTCF	AP000311.1	-0.268
CTCF	IPO4	0.058
CTCF	CA2	-0.887
CTCF	RAB13	-0.998
CTCF	MLF2	0.146
CTCF	SCYL1	-0.343
CTCF	ANKLE2	-0.196
CTCF	DIMT1	-0.506
CTCF	PCDHGB6	0.822
CTCF	SERPINA9	1.303
CTCF	TNPO2	-0.380
CTCF	TBX1	-0.688
CTCF	ADPGK	0.113
CTCF	CLDN11	-0.457
CTCF	Z83844.1	0.525
CTCF	BCL2L2-PABPN1	0.648
CTCF	PPCDC	-0.354
CTCF	HES5	-0.492
CTCF	CPNE2	0.451
CTCF	ITPK1	1.964
CTCF	PIM1	0.579
CTCF	FKBP5	2.015
CTCF	CTPS2	-0.093
CTCF	RBM17	2.310
CTCF	APOL2	0.618
CTCF	RHOG	0.878
CTCF	UQCRB	-0.138
CTCF	SRSF9	0.012
CTCF	MIA-RAB4B	0.618
CTCF	TOGARAM2	0.564
CTCF	CHIT1	2.153
CTCF	CARMIL2	0.618
CTCF	MRPL37	-0.196
CTCF	SCRN2	2.200
CTCF	PTPN11	-0.343
CTCF	SEMA6B	0.712
CTCF	WIPF2	-0.093
CTCF	FAM98C	0.554
CTCF	AC022506.1	0.146
CTCF	PTPRE	0.053
CTCF	TTC21A	-0.318
CTCF	ZBTB4	0.172
CTCF	RMI2	-0.805
CTCF	CPNE8	0.060
CTCF	ELK4	0.053
CTCF	RPL22	0.782
CTCF	ADRA2C	-0.346
CTCF	FAM43A	1.776
CTCF	B3GAT2	-0.290
CTCF	TWF2	-0.998
CTCF	MMP9	0.729
CTCF	PPAN	-0.668
CTCF	ZNF213	0.508
CTCF	ANKUB1	-0.585
CTCF	MAF1	0.276
CTCF	FRAS1	-0.196
CTCF	SEMA4C	-0.318
CTCF	FNDC1	-0.034
CTCF	RBM19	-0.599
CTCF	HIST1H2BE	-0.196
CTCF	BLOC1S4	0.297
CTCF	CAMK2G	0.612
CTCF	CBL	1.169
CTCF	CNTF	-0.823
CTCF	SDS	1.151
CTCF	TSPAN12	-0.360
CTCF	ACO1	-0.813
CTCF	RNF13	-0.093
CTCF	DCTPP1	-0.956
CTCF	P2RX4	-0.318
CTCF	PHB	0.575
CTCF	SEMA3C	-0.492
CTCF	HIST1H1T	-0.343
CTCF	KRTAP5-2	-0.985
CTCF	CREB3L1	0.755
CTCF	RNF146	-0.492
CTCF	CDK5R1	-0.954
CTCF	GABRA6	-0.688
CTCF	ISOC2	-0.922
CTCF	SMAP2	-0.203
CTCF	PDK4	-0.835
CTCF	IQCE	-0.904
CTCF	FOXO3	-0.492
CTCF	RNASE7	-1.055
CTCF	FICD	1.856
CTCF	HBA2	-0.556
CTCF	BRD7	-0.343
CTCF	PER1	1.803
CTCF	CR1L	-0.688
CTCF	PTP4A2	-0.505
CTCF	MTA3	-0.044
CTCF	TEX9	2.283
CTCF	CCDC40	-0.093
CTCF	CTCFL	1.121
CTCF	EXOSC2	0.900
CTCF	TTC5	-0.173
CTCF	ASB16	-0.062
CTCF	GPSM3	0.922
CTCF	ADGRL1	0.311
CTCF	MYBPH	1.646
CTCF	HIST1H2AB	-0.531
CTCF	EDEM2	-0.251
CTCF	GNLY	1.004
CTCF	LPAR1	-0.434
CTCF	MIEF1	1.230
CTCF	ZNF251	-0.851
CTCF	DEF6	1.278
CTCF	ZC3H18	-0.343
CTCF	BCL6	1.934
CTCF	RHEBL1	-0.612
CTCF	MRPL4	0.525
CTCF	HIST3H2BB	0.468
CTCF	DNAJC7	2.012
CTCF	ACTL10	0.443
CTCF	HSD17B10	0.084
CTCF	SH2D2A	0.344
CTCF	MMP1	-0.093
CTCF	KIF2C	-0.835
CTCF	DNAJC11	1.132
CTCF	PRKACA	0.857
CTCF	ZNF561	0.058
CTCF	EFHD1	1.681
CTCF	CIPC	1.194
CTCF	ZNF343	1.439
CTCF	NANOS3	-0.060
CTCF	AL022312.1	-0.585
CTCF	CENPT	1.188
CTCF	DMRTA1	-0.660
CTCF	RPL36A	-0.492
CTCF	CCDC163	-0.186
CTCF	FEM1A	1.311
CTCF	HM13	0.741
CTCF	NOS2	0.191
CTCF	PNPLA7	-0.867
CTCF	PTPRU	0.720
CTCF	SYT13	-0.347
CTCF	MZF1	0.192
CTCF	STRIP1	-0.989
CTCF	ACAD8	-0.353
CTCF	WDR66	-0.340
CTCF	AP4B1	0.542
CTCF	STX8	0.846
CTCF	INAFM2	-0.673
CTCF	KIF25	-0.492
CTCF	CIART	-0.093
CTCF	SAMD10	2.063
CTCF	GPR35	-0.093
CTCF	PCDHGA12	0.654
CTCF	ATOH8	0.056
CTCF	CD79A	-0.384
CTCF	HGFAC	0.862
CTCF	DYNC1H1	1.663
CTCF	UNC45B	-0.931
CTCF	PPP2CB	-0.635
CTCF	PPFIA3	0.012
CTCF	WNK1	-0.088
CTCF	CAVIN3	0.053
CTCF	ANKRD39	0.889
CTCF	RAI1	0.058
CTCF	TMEM104	-0.167
CTCF	HNF4G	-0.318
CTCF	LRRC26	-0.660
CTCF	CSF3	0.058
CTCF	TPRX1	-0.506
CTCF	FOXC1	0.473
CTCF	CAPS2	0.053
CTCF	RNF207	0.112
CTCF	RNASEH2A	0.619
CTCF	ABCC8	-0.835
CTCF	NIPSNAP1	-0.506
CTCF	AL021546.1	0.443
CTCF	MAP3K5	2.110
CTCF	LIMK2	-0.411
CTCF	ASTN2	-0.463
CTCF	SLC25A18	0.654
CTCF	ZC3H10	2.030
CTCF	EARS2	-0.205
CTCF	ST5	0.337
CTCF	PLEKHN1	0.144
CTCF	TSTD1	-0.318
CTCF	GRHL2	0.321
CTCF	LGALS1	0.284
CTCF	CADM1	-0.130
CTCF	TMEM106C	1.249
CTCF	SCNM1	0.408
CTCF	ITPA	1.843
CTCF	ZNF490	-0.093
CTCF	SDSL	0.571
CTCF	TMEM242	0.864
CTCF	ATAD1	0.709
CTCF	PIK3AP1	-0.448
CTCF	FAM83E	0.705
CTCF	NBR1	-0.318
CTCF	SH3PXD2A	0.089
CTCF	AC008878.3	-0.835
CTCF	FSCN2	0.769
CTCF	FOXE3	-0.960
CTCF	PPP1R13L	-1.114
CTCF	NKRF	-0.985
CTCF	ANO6	-0.787
CTCF	HEXIM2	-0.260
CTCF	TMEM200C	-0.093
CTCF	ATG5	0.263
CTCF	KCNN1	-0.688
CTCF	TAB3	-0.201
CTCF	SLC27A1	0.590
CTCF	CCDC89	-0.318
CTCF	SRSF3	0.618
CTCF	MXD3	1.572
CTCF	TTC24	0.211
CTCF	APP	1.054
CTCF	C5orf52	0.146
CTCF	DOC2A	0.149
CTCF	CNN1	-0.204
CTCF	MESD	-0.093
CTCF	AL512785.2	0.654
CTCF	RHBDF2	-0.474
CTCF	ERLIN2	-0.551
CTCF	SP2	-0.526
CTCF	CDRT4	0.871
CTCF	FAM19A3	1.195
CTCF	CHMP6	-0.436
CTCF	KCTD17	-0.318
CTCF	GLIPR1L2	0.198
CTCF	TLN1	0.840
CTCF	AL031847.2	-0.352
CTCF	TMEM53	-0.506
CTCF	PREX1	1.214
CTCF	USP13	-0.272
CTCF	STX1A	0.957
CTCF	PNMA6E	-0.216
CTCF	PATL2	0.525
CTCF	ZBTB16	-0.492
CTCF	POLR2G	-0.289
CTCF	SNX22	1.360
CTCF	STARD3	-0.145
CTCF	TRARG1	0.545
CTCF	ARPC3	0.605
CTCF	KMO	-0.538
CTCF	TMEM205	0.654
CTCF	ARRDC2	1.685
CTCF	OR51L1	-1.145
CTCF	KCNH4	0.674
CTCF	SLC25A38	-0.970
CTCF	FOLR3	-0.585
CTCF	TRIM15	0.311
CTCF	CNOT4	-0.492
CTCF	TDRD7	1.531
CTCF	RPL26L1	1.347
CTCF	TF	-0.093
CTCF	APOO	-0.998
CTCF	DAGLA	-0.036
CTCF	ANKRD1	-0.107
CTCF	SLC23A3	-0.256
CTCF	NACC2	-0.492
CTCF	AJM1	-0.210
CTCF	ACOT11	-0.196
CTCF	GPR162	0.461
CTCF	CCER1	0.112
CTCF	FOXG1	1.323
CTCF	NSUN4	1.402
CTCF	SPEM2	-0.343
CTCF	NKIRAS2	-0.695
CTCF	PLN	-0.289
CTCF	BRD8	0.058
CTCF	SCRT1	-0.289
CTCF	GATD1	0.113
CTCF	RHOD	0.325
CTCF	ESRRA	1.664
CTCF	GPR65	0.954
CTCF	NT5C1A	-0.324
CTCF	ZNF883	-0.492
CTCF	NT5DC4	1.289
CTCF	P2RY4	-0.260
CTCF	CYP8B1	0.764
CTCF	FGR	-0.293
CTCF	FOXB2	-0.318
CTCF	GHRHR	0.574
CTCF	HSPB11	-0.823
CTCF	BPI	0.300
CTCF	SLC14A2	1.243
CTCF	KLK10	-0.090
CTCF	SMUG1	0.276
CTCF	GTF3C6	-0.436
CTCF	HIST1H3A	-0.364
CTCF	CBR3	0.619
CTCF	UBFD1	0.430
CTCF	RGS4	1.777
CTCF	EPN1	-0.347
CTCF	LRRC20	-0.737
CTCF	MED4	1.107
CTCF	TIMM29	-0.318
CTCF	C20orf202	0.421
CTCF	PIEZO2	-0.492
CTCF	SLC25A53	1.332
CTCF	HIST1H4A	-0.172
CTCF	DHFR2	-0.318
CTCF	LBHD2	1.485
CTCF	PABPN1L	-0.833
CTCF	ANGPT2	0.113
CTCF	SOWAHA	-0.148
CTCF	PCYOX1L	1.741
CTCF	DEPTOR	1.876
CTCF	SCN2B	1.017
CTCF	EXT1	1.853
CTCF	INKA1	-0.808
CTCF	SLC36A3	-0.343
