ENCFF870YFB	bigWig	bigWig		fold change over control	ENCSR707IUN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens										NFE2L2-human	DNA						2016-08-31	ENCODE				1, 2							ENCFF068LXE, ENCFF459QXO, ENCFF686TXK, ENCFF714ZPY	981626806	ENCODE Processing Pipeline	1554cc319983c3cf22ec73c32271c7e5		https://www.encodeproject.org/files/ENCFF870YFB/@@download/ENCFF870YFB.bigWig	GRCh38				released	s3://encode-public/2016/10/24/45c95a90-19d9-4fa5-83a6-15d4e5649e69/ENCFF870YFB.bigWig				
ENCFF251RLC	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	ENCSR707IUN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens										NFE2L2-human	DNA						2016-08-31	ENCODE				2							ENCFF068LXE, ENCFF714ZPY	4487120	ENCODE Processing Pipeline	0a2d9772b8ec24c132e68e7f31de1590		https://www.encodeproject.org/files/ENCFF251RLC/@@download/ENCFF251RLC.bed.gz	GRCh38				released	s3://encode-public/2016/10/24/e2d1dedb-864a-4751-b9c1-bdfe111c1c97/ENCFF251RLC.bed.gz				
ENCFF606SHP	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	ENCSR707IUN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens										NFE2L2-human	DNA						2016-08-31	ENCODE				1, 2							ENCFF068LXE, ENCFF459QXO, ENCFF686TXK, ENCFF714ZPY	6057824	ENCODE Processing Pipeline	a9b5033c5eecc36626ee528ba500ea04		https://www.encodeproject.org/files/ENCFF606SHP/@@download/ENCFF606SHP.bed.gz	GRCh38				released	s3://encode-public/2016/10/24/8df9c634-30ff-4018-9bc2-b901e47909d7/ENCFF606SHP.bed.gz				
ENCFF069JAM	bam	bam		alignments	ENCSR899JSO	ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										CTCF-human	DNA						2016-11-07	ENCODE				1			100				ENCFF448IBU, ENCFF643CGH, ENCFF981LZA	4269617818	ENCODE Processing Pipeline	f5dd38b1b0decd66ac9605ac80e0e79d		https://www.encodeproject.org/files/ENCFF069JAM/@@download/ENCFF069JAM.bam	GRCh38				released	s3://encode-public/2016/10/27/83f50fe5-2054-4442-939c-b6573683c7b5/ENCFF069JAM.bam				
ENCFF405PIU	bigWig	bigWig		signal p-value	ENCSR899JSO	ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										CTCF-human	DNA						2016-11-07	ENCODE				1							ENCFF069JAM, ENCFF838GUO	924852132	ENCODE Processing Pipeline	a2c828971dc403a93da71c7dd1624a9f		https://www.encodeproject.org/files/ENCFF405PIU/@@download/ENCFF405PIU.bigWig	GRCh38				released	s3://encode-public/2017/08/11/09d26622-999a-4978-9cad-ca6c45cfd6b4/ENCFF405PIU.bigWig				
ENCFF636RLY	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	ENCSR899JSO	ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										CTCF-human	DNA						2016-11-07	ENCODE				1							ENCFF069JAM, ENCFF838GUO	6472204	ENCODE Processing Pipeline	2d2fa18ba58453ec8ba341eedfdeb45d		https://www.encodeproject.org/files/ENCFF636RLY/@@download/ENCFF636RLY.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/f8e8c96f-d390-43d0-84ad-635bbf1aa5a4/ENCFF636RLY.bed.gz				
ENCFF532QGW	bigWig	bigWig		fold change over control	ENCSR899JSO	ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										CTCF-human	DNA						2016-11-07	ENCODE				1							ENCFF069JAM, ENCFF838GUO	970393300	ENCODE Processing Pipeline	892d65fb53b57a1b0967e78856da470a		https://www.encodeproject.org/files/ENCFF532QGW/@@download/ENCFF532QGW.bigWig	GRCh38				released	s3://encode-public/2017/08/11/cdd75643-100d-44ff-bac3-7007a795e892/ENCFF532QGW.bigWig				
ENCFF070DUF	bam	bam		alignments	ENCSR548DDS	ChIP-seq	UBERON:0000992	ovary	tissue	Homo sapiens										CTCF-human	DNA						2016-12-19	ENCODE				1			100				ENCFF643CGH, ENCFF724TVK, ENCFF835LIJ	3890383056	ENCODE Processing Pipeline	39b6bdc6f01c0081732e4cfc77d40625		https://www.encodeproject.org/files/ENCFF070DUF/@@download/ENCFF070DUF.bam	GRCh38				released	s3://encode-public/2016/12/16/e0ffdefc-7ff7-4320-9112-cd1436414767/ENCFF070DUF.bam				
ENCFF932OWO	bigWig	bigWig		fold change over control	ENCSR548DDS	ChIP-seq	UBERON:0000992	ovary	tissue	Homo sapiens										CTCF-human	DNA						2016-12-19	ENCODE				1							ENCFF070DUF, ENCFF484UEF	1255588226	ENCODE Processing Pipeline	75c3dce3fd9f10387f4c0d575f0bfb36		https://www.encodeproject.org/files/ENCFF932OWO/@@download/ENCFF932OWO.bigWig	GRCh38				released	s3://encode-public/2017/08/11/93b7d0b5-3f3a-4f60-a75b-8caea589849f/ENCFF932OWO.bigWig				
ENCFF998PSY	bigWig	bigWig		signal p-value	ENCSR548DDS	ChIP-seq	UBERON:0000992	ovary	tissue	Homo sapiens										CTCF-human	DNA						2016-12-19	ENCODE				1							ENCFF070DUF, ENCFF484UEF	1107075441	ENCODE Processing Pipeline	cf23e55edc216668f2681551efd0be81		https://www.encodeproject.org/files/ENCFF998PSY/@@download/ENCFF998PSY.bigWig	GRCh38				released	s3://encode-public/2017/08/11/1520b005-5e62-4f7e-a2e7-c8bddf4adbfd/ENCFF998PSY.bigWig				
ENCFF858QSY	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	ENCSR548DDS	ChIP-seq	UBERON:0000992	ovary	tissue	Homo sapiens										CTCF-human	DNA						2016-12-19	ENCODE				1							ENCFF070DUF, ENCFF484UEF	6409989	ENCODE Processing Pipeline	35096fae2a7231d7f9c11dfa34b65512		https://www.encodeproject.org/files/ENCFF858QSY/@@download/ENCFF858QSY.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/dece82d6-031c-4a56-825f-3f4bd3b5f17f/ENCFF858QSY.bed.gz				
ENCFF070WEO	bam	bam		alignments	ENCSR000BJK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										GABPA-human	DNA						2011-07-18	ENCODE				2			36				ENCFF000PJC, ENCFF643CGH	345537846	ENCODE Processing Pipeline	91415bb98d743d01a7703d6150e020c9		https://www.encodeproject.org/files/ENCFF070WEO/@@download/ENCFF070WEO.bam	GRCh38				released	s3://encode-public/2016/12/11/2bc99521-6b43-4324-9e24-b2aaa9b17c6f/ENCFF070WEO.bam				
ENCFF687KKZ	bigWig	bigWig		signal p-value	ENCSR000BJK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										GABPA-human	DNA						2011-07-18	ENCODE				2							ENCFF070WEO, ENCFF249PQD, ENCFF741TQN	422892433	ENCODE Processing Pipeline	bd3a1e09824b763e5e835ae98813a6df		https://www.encodeproject.org/files/ENCFF687KKZ/@@download/ENCFF687KKZ.bigWig	GRCh38				released	s3://encode-public/2016/12/16/cff34ec9-c8e8-4587-b7c9-7032c2f61ebe/ENCFF687KKZ.bigWig				
ENCFF269RWR	bigWig	bigWig		signal p-value	ENCSR000BJK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										GABPA-human	DNA						2011-07-18	ENCODE				1, 2							ENCFF070WEO, ENCFF249PQD, ENCFF496HGU, ENCFF741TQN	665111489	ENCODE Processing Pipeline	1f11badb8f78b494c80c623c92a030b2		https://www.encodeproject.org/files/ENCFF269RWR/@@download/ENCFF269RWR.bigWig	GRCh38				released	s3://encode-public/2016/12/16/5ca676f2-f50a-49ee-86cc-d550749dd46f/ENCFF269RWR.bigWig				
ENCFF699HQQ	bigWig	bigWig		fold change over control	ENCSR000BJK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										GABPA-human	DNA						2011-07-18	ENCODE				2							ENCFF070WEO, ENCFF249PQD, ENCFF741TQN	268481363	ENCODE Processing Pipeline	6f20afa78b52b0c66df492b4dfdb95d3		https://www.encodeproject.org/files/ENCFF699HQQ/@@download/ENCFF699HQQ.bigWig	GRCh38				released	s3://encode-public/2016/12/16/1dcb51a4-e5c4-44cf-9904-c81e3d056769/ENCFF699HQQ.bigWig				
ENCFF351OIU	bigWig	bigWig		fold change over control	ENCSR000BJK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										GABPA-human	DNA						2011-07-18	ENCODE				1, 2							ENCFF070WEO, ENCFF249PQD, ENCFF496HGU, ENCFF741TQN	503706192	ENCODE Processing Pipeline	6af8df541b8d828259b5a6fb19d1ed6f		https://www.encodeproject.org/files/ENCFF351OIU/@@download/ENCFF351OIU.bigWig	GRCh38				released	s3://encode-public/2016/12/16/c4a20d0b-d80b-492d-b17e-2332c42b7119/ENCFF351OIU.bigWig				
ENCFF694LYF	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	ENCSR000BJK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										GABPA-human	DNA						2011-07-18	ENCODE				2							ENCFF070WEO, ENCFF249PQD, ENCFF741TQN	3950272	ENCODE Processing Pipeline	d3e7f7a94108815b8c5bce11eee21979		https://www.encodeproject.org/files/ENCFF694LYF/@@download/ENCFF694LYF.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/29b71bf3-06f0-49d3-a30c-3cb155c60518/ENCFF694LYF.bed.gz				
ENCFF963BWF	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	ENCSR000BJK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										GABPA-human	DNA						2011-07-18	ENCODE				1, 2							ENCFF070WEO, ENCFF249PQD, ENCFF496HGU, ENCFF741TQN	5556149	ENCODE Processing Pipeline	2e9623cd182e0c103e39ea757036003d		https://www.encodeproject.org/files/ENCFF963BWF/@@download/ENCFF963BWF.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/5d79ffaf-85a7-4bc8-9fd4-2eda772b419a/ENCFF963BWF.bed.gz				
ENCFF071KOM	bam	bam		alignments	ENCSR882ERE	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										ZKSCAN1-human	DNA						2016-03-02	ENCODE				1			36				ENCFF002EWL, ENCFF643CGH	683721458	ENCODE Processing Pipeline	108239b49ca7146ee85240e2e9d46e96		https://www.encodeproject.org/files/ENCFF071KOM/@@download/ENCFF071KOM.bam	GRCh38				released	s3://encode-public/2016/10/09/144b570d-6d40-4356-8be7-308137a5cd41/ENCFF071KOM.bam				
ENCFF117CUT	bigWig	bigWig		signal p-value	ENCSR882ERE	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										ZKSCAN1-human	DNA						2016-03-02	ENCODE				1							ENCFF071KOM, ENCFF156FED	474913174	ENCODE Processing Pipeline	42cf6023b9715b84ce54f654334aa5c5		https://www.encodeproject.org/files/ENCFF117CUT/@@download/ENCFF117CUT.bigWig	GRCh38				released	s3://encode-public/2016/10/24/e605ac49-a3d1-402e-87df-cde4ca2e7a22/ENCFF117CUT.bigWig				
ENCFF683FPP	bigWig	bigWig		signal p-value	ENCSR882ERE	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										ZKSCAN1-human	DNA						2016-03-02	ENCODE				1, 2							ENCFF071KOM, ENCFF156FED, ENCFF236ZUN, ENCFF577FNG	912603960	ENCODE Processing Pipeline	8b058967e75d2a5761783cdf177218bc		https://www.encodeproject.org/files/ENCFF683FPP/@@download/ENCFF683FPP.bigWig	GRCh38				released	s3://encode-public/2016/10/24/3fb3bb61-af56-4c75-8da4-1d6ab4964773/ENCFF683FPP.bigWig				
ENCFF285YVY	bigWig	bigWig		fold change over control	ENCSR882ERE	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										ZKSCAN1-human	DNA						2016-03-02	ENCODE				1							ENCFF071KOM, ENCFF156FED	398206128	ENCODE Processing Pipeline	4a14ceca315d760da950459bdf1ee3ba		https://www.encodeproject.org/files/ENCFF285YVY/@@download/ENCFF285YVY.bigWig	GRCh38				released	s3://encode-public/2016/10/24/e6b784e9-907d-4897-bd12-ba9ff49c419a/ENCFF285YVY.bigWig				
ENCFF933HRZ	bigWig	bigWig		fold change over control	ENCSR882ERE	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										ZKSCAN1-human	DNA						2016-03-02	ENCODE				1, 2							ENCFF071KOM, ENCFF156FED, ENCFF236ZUN, ENCFF577FNG	873003975	ENCODE Processing Pipeline	68498cb65ae0475df43a22cc7edd6299		https://www.encodeproject.org/files/ENCFF933HRZ/@@download/ENCFF933HRZ.bigWig	GRCh38				released	s3://encode-public/2016/10/24/10287380-1b5b-4ae1-93b2-b34bc460bc32/ENCFF933HRZ.bigWig				
ENCFF754IPA	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	ENCSR882ERE	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										ZKSCAN1-human	DNA						2016-03-02	ENCODE				1							ENCFF071KOM, ENCFF156FED	5352511	ENCODE Processing Pipeline	fa8eec71959d25b682dfb21f43951c1d		https://www.encodeproject.org/files/ENCFF754IPA/@@download/ENCFF754IPA.bed.gz	GRCh38				released	s3://encode-public/2016/10/24/ea8d46c6-e5a2-49ad-af86-cb25a48e913a/ENCFF754IPA.bed.gz				
ENCFF888HUZ	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	ENCSR882ERE	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										ZKSCAN1-human	DNA						2016-03-02	ENCODE				1, 2							ENCFF071KOM, ENCFF156FED, ENCFF236ZUN, ENCFF577FNG	6409968	ENCODE Processing Pipeline	37aade51ca8c101b19a1ba9287be93d0		https://www.encodeproject.org/files/ENCFF888HUZ/@@download/ENCFF888HUZ.bed.gz	GRCh38				released	s3://encode-public/2016/10/24/b5d9f43b-973d-4bb6-8948-09787e434ed1/ENCFF888HUZ.bed.gz				
ENCFF072JHV	bam	bam		alignments	ENCSR702BYX	ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										NFIB-human	DNA						2017-05-17	ENCODE				1			100				ENCFF643CGH, ENCFF643VJS, ENCFF961ECZ	4394718202	ENCODE Processing Pipeline	5e78fb113c2cb23d91d71547fa60214f		https://www.encodeproject.org/files/ENCFF072JHV/@@download/ENCFF072JHV.bam	GRCh38				released	s3://encode-public/2017/01/31/955be916-1774-46c5-9e44-a67978e06bdf/ENCFF072JHV.bam				
ENCFF303JHO	bigWig	bigWig		signal p-value	ENCSR702BYX	ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										NFIB-human	DNA						2017-05-17	ENCODE				1							ENCFF072JHV, ENCFF426RDP	1035597881	ENCODE Processing Pipeline	7903207fda31870e6b2e74148bce0f3c		https://www.encodeproject.org/files/ENCFF303JHO/@@download/ENCFF303JHO.bigWig	GRCh38				released	s3://encode-public/2017/02/01/c018152f-641b-49a5-b516-6f9d30dcfd37/ENCFF303JHO.bigWig				
ENCFF521OPC	bigWig	bigWig		signal p-value	ENCSR702BYX	ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										NFIB-human	DNA						2017-05-17	ENCODE				1, 2							ENCFF072JHV, ENCFF291AFY, ENCFF426RDP, ENCFF948EKK	1645383971	ENCODE Processing Pipeline	9c3befe84733df741751cb2397f0d162		https://www.encodeproject.org/files/ENCFF521OPC/@@download/ENCFF521OPC.bigWig	GRCh38				released	s3://encode-public/2017/02/01/0dbb125e-6e68-4cde-b509-4c791ee0d9b4/ENCFF521OPC.bigWig				
ENCFF244UHH	bigWig	bigWig		fold change over control	ENCSR702BYX	ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										NFIB-human	DNA						2017-05-17	ENCODE				1							ENCFF072JHV, ENCFF426RDP	1061276350	ENCODE Processing Pipeline	51baf29fcbe3125566d8956db1289b16		https://www.encodeproject.org/files/ENCFF244UHH/@@download/ENCFF244UHH.bigWig	GRCh38				released	s3://encode-public/2017/02/01/44a97099-7b14-45b2-a6bc-43bcd330f68f/ENCFF244UHH.bigWig				
ENCFF095RDM	bigWig	bigWig		fold change over control	ENCSR702BYX	ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										NFIB-human	DNA						2017-05-17	ENCODE				1, 2							ENCFF072JHV, ENCFF291AFY, ENCFF426RDP, ENCFF948EKK	2069640420	ENCODE Processing Pipeline	f25d1b09560d503fd69e30c3936135c4		https://www.encodeproject.org/files/ENCFF095RDM/@@download/ENCFF095RDM.bigWig	GRCh38				released	s3://encode-public/2017/02/01/ae709e8b-9031-438b-8679-a116a00f52ff/ENCFF095RDM.bigWig				
ENCFF903ZSC	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	ENCSR702BYX	ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										NFIB-human	DNA						2017-05-17	ENCODE				1							ENCFF072JHV, ENCFF426RDP	6303887	ENCODE Processing Pipeline	abdc179218a5b3cbec973566ced038c5		https://www.encodeproject.org/files/ENCFF903ZSC/@@download/ENCFF903ZSC.bed.gz	GRCh38				released	s3://encode-public/2017/02/01/0c6fde1f-8934-4ed7-82f2-9d230f4f7db0/ENCFF903ZSC.bed.gz				
ENCFF755SCN	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	ENCSR702BYX	ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										NFIB-human	DNA						2017-05-17	ENCODE				1, 2							ENCFF072JHV, ENCFF291AFY, ENCFF426RDP, ENCFF948EKK	7188929	ENCODE Processing Pipeline	98bb0b5c3a03e9d8c1e3616352f74286		https://www.encodeproject.org/files/ENCFF755SCN/@@download/ENCFF755SCN.bed.gz	GRCh38				released	s3://encode-public/2017/02/01/01f49d81-1e38-4dda-8273-fd19160aef4c/ENCFF755SCN.bed.gz				
ENCFF072SKI	bam	bam		alignments	ENCSR633EIC	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	/targets/PBX2-human/				PBX2-human	DNA						2016-06-14	ENCODE				2			50				ENCFF526NYU, ENCFF643CGH	708343934	ENCODE Processing Pipeline	4bade86559c4d07e006fc300cd46f8f4		https://www.encodeproject.org/files/ENCFF072SKI/@@download/ENCFF072SKI.bam	GRCh38				released	s3://encode-public/2016/10/09/eded1706-7f03-4758-ad19-723b5c51662d/ENCFF072SKI.bam				
ENCFF923GZG	bigWig	bigWig		signal p-value	ENCSR633EIC	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	/targets/PBX2-human/				PBX2-human	DNA						2016-06-14	ENCODE				2							ENCFF072SKI, ENCFF332SVJ	826378777	ENCODE Processing Pipeline	c0a57ee59eb8dd3c623562acf450c7e0		https://www.encodeproject.org/files/ENCFF923GZG/@@download/ENCFF923GZG.bigWig	GRCh38				released	s3://encode-public/2016/10/24/7fcc0dad-ccec-4143-8444-da62978c1447/ENCFF923GZG.bigWig				
ENCFF848NVR	bigWig	bigWig		signal p-value	ENCSR633EIC	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	/targets/PBX2-human/				PBX2-human	DNA						2016-06-14	ENCODE				1, 2							ENCFF030XLK, ENCFF072SKI, ENCFF332SVJ	1026327441	ENCODE Processing Pipeline	85ea7855f034f8ae16e727da759f6ef4		https://www.encodeproject.org/files/ENCFF848NVR/@@download/ENCFF848NVR.bigWig	GRCh38				released	s3://encode-public/2016/10/24/1ea1fd39-1110-47ef-8809-d3bf87b81806/ENCFF848NVR.bigWig				
ENCFF364TGB	bigWig	bigWig		fold change over control	ENCSR633EIC	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	/targets/PBX2-human/				PBX2-human	DNA						2016-06-14	ENCODE				2							ENCFF072SKI, ENCFF332SVJ	530123314	ENCODE Processing Pipeline	dddd4248670ec1f6d933a22682bd647e		https://www.encodeproject.org/files/ENCFF364TGB/@@download/ENCFF364TGB.bigWig	GRCh38				released	s3://encode-public/2016/10/24/9b95cec7-2234-4ad4-8827-d3d260a4ac7a/ENCFF364TGB.bigWig				
ENCFF255VXF	bigWig	bigWig		fold change over control	ENCSR633EIC	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	/targets/PBX2-human/				PBX2-human	DNA						2016-06-14	ENCODE				1, 2							ENCFF030XLK, ENCFF072SKI, ENCFF332SVJ	981924076	ENCODE Processing Pipeline	37ceaa27d9b24bdff803c2b6b90733b0		https://www.encodeproject.org/files/ENCFF255VXF/@@download/ENCFF255VXF.bigWig	GRCh38				released	s3://encode-public/2016/10/24/684180ce-67f0-4a8e-a01e-8404ed3ac201/ENCFF255VXF.bigWig				
ENCFF479NRZ	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	ENCSR633EIC	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	/targets/PBX2-human/				PBX2-human	DNA						2016-06-14	ENCODE				1, 2							ENCFF030XLK, ENCFF072SKI, ENCFF332SVJ	5559162	ENCODE Processing Pipeline	1fe0e3b2fa1fbd6d5f49583c1e94b74d		https://www.encodeproject.org/files/ENCFF479NRZ/@@download/ENCFF479NRZ.bed.gz	GRCh38				released	s3://encode-public/2016/10/24/e21a0a5e-db83-462a-b23c-80baa0b332ce/ENCFF479NRZ.bed.gz				
ENCFF958UWK	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	ENCSR633EIC	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	/targets/PBX2-human/				PBX2-human	DNA						2016-06-14	ENCODE				2							ENCFF072SKI, ENCFF332SVJ	4569141	ENCODE Processing Pipeline	5833361a90c90b9a365f6a3de284a994		https://www.encodeproject.org/files/ENCFF958UWK/@@download/ENCFF958UWK.bed.gz	GRCh38				released	s3://encode-public/2016/10/28/5190edce-c2ef-4397-b576-1fff9e75fb79/ENCFF958UWK.bed.gz				
ENCFF073MBT	bam	bam		alignments	ENCSR375BUB	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	6 hour							CEBPB-human	DNA				formaldehyde		2016-10-27	GGR				2							ENCFF220FIN, ENCFF931HIX, GRCh38_no_alt_analysis_set_GCA_000001405.15	805532776	Tim Reddy, Duke	d9b54818a1cfdf1e07e3cb96f15e0e1a		https://www.encodeproject.org/files/ENCFF073MBT/@@download/ENCFF073MBT.bam	GRCh38				released	s3://encode-public/2016/10/19/5b2fffed-5931-487c-be1c-21d1a21a9fba/ENCFF073MBT.bam				
ENCFF388BUZ	bigWig	bigWig		signal of unique reads	ENCSR375BUB	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	6 hour							CEBPB-human	DNA				formaldehyde		2016-10-27	GGR				2	1						ENCFF073MBT	209642475	Tim Reddy, Duke	44aa812574b59415f63adae8a5139a13		https://www.encodeproject.org/files/ENCFF388BUZ/@@download/ENCFF388BUZ.bigWig	GRCh38				released	s3://encode-public/2016/10/19/57464a65-fad6-4638-a756-17391ae0280b/ENCFF388BUZ.bigWig				
ENCFF048VWV	bed narrowPeak	bed	narrowPeak	peaks	ENCSR375BUB	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	6 hour							CEBPB-human	DNA				formaldehyde		2016-10-27	GGR				2	1						ENCFF073MBT, ENCFF214UMU	821255	Tim Reddy, Duke	2a4d3f01811895afe1bd119a7958365a		https://www.encodeproject.org/files/ENCFF048VWV/@@download/ENCFF048VWV.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/f695cf6e-3d08-419d-a23c-69b33d0cd199/ENCFF048VWV.bed.gz				
ENCFF074CYV	bam	bam		alignments	ENCSR358ELZ	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	1 hour							EP300-human	DNA				formaldehyde		2016-10-27	GGR				1							ENCFF220FIN, ENCFF922NFJ, GRCh38_no_alt_analysis_set_GCA_000001405.15	714979403	Tim Reddy, Duke	074c6149673b20d31f64241b45bcd920		https://www.encodeproject.org/files/ENCFF074CYV/@@download/ENCFF074CYV.bam	GRCh38				released	s3://encode-public/2016/10/19/acb5f77f-954c-45a4-bb26-bb77691d86f3/ENCFF074CYV.bam				
ENCFF101RWI	bigWig	bigWig		signal of unique reads	ENCSR358ELZ	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	1 hour							EP300-human	DNA				formaldehyde		2016-10-27	GGR				1	1						ENCFF074CYV	167511533	Tim Reddy, Duke	60916683b29401993447c34594b369ea		https://www.encodeproject.org/files/ENCFF101RWI/@@download/ENCFF101RWI.bigWig	GRCh38				released	s3://encode-public/2016/10/19/d81e3613-ce62-48f7-aa77-505d502cafff/ENCFF101RWI.bigWig				
ENCFF774PLX	bed narrowPeak	bed	narrowPeak	peaks	ENCSR358ELZ	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	1 hour							EP300-human	DNA				formaldehyde		2016-10-27	GGR				1	1						ENCFF074CYV, ENCFF403EBP	104049	Tim Reddy, Duke	8e27ceae9991bc7956fcdc61901a4d07		https://www.encodeproject.org/files/ENCFF774PLX/@@download/ENCFF774PLX.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/0c8a5714-090e-4ecd-8f98-83153ec66b9f/ENCFF774PLX.bed.gz				
ENCFF074GYD	bam	bam		alignments	ENCSR000EEK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										JUN-human	DNA						2011-10-29	ENCODE				1			36				ENCFF000XQU, ENCFF643CGH	732174413	ENCODE Processing Pipeline	36621b6c40e8c79f0fa0d3911d09c49f		https://www.encodeproject.org/files/ENCFF074GYD/@@download/ENCFF074GYD.bam	GRCh38				released	s3://encode-public/2016/12/11/ec180d71-53a9-482d-99de-dbcb290b5a87/ENCFF074GYD.bam				
ENCFF761YQA	bigWig	bigWig		signal p-value	ENCSR000EEK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										JUN-human	DNA						2011-10-29	ENCODE				1							ENCFF074GYD, ENCFF165KZY	497513669	ENCODE Processing Pipeline	136240e1d76538d9d2a3786525fdc227		https://www.encodeproject.org/files/ENCFF761YQA/@@download/ENCFF761YQA.bigWig	GRCh38				released	s3://encode-public/2019/05/13/f5f8abbb-9ceb-4e7d-9862-4b51f1d26cf4/ENCFF761YQA.bigWig				
ENCFF072EWZ	bigWig	bigWig		fold change over control	ENCSR000EEK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										JUN-human	DNA						2011-10-29	ENCODE				1							ENCFF074GYD, ENCFF165KZY	393586417	ENCODE Processing Pipeline	7707069fb3acc4bb5fd7d1700d2a08ec		https://www.encodeproject.org/files/ENCFF072EWZ/@@download/ENCFF072EWZ.bigWig	GRCh38				released	s3://encode-public/2019/05/13/7b0fae14-be56-4e37-96e1-7048cc97716b/ENCFF072EWZ.bigWig				
ENCFF076DHA	bigWig	bigWig		fold change over control	ENCSR000EEK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										JUN-human	DNA						2011-10-29	ENCODE				1, 2							ENCFF074GYD, ENCFF122BQB, ENCFF165KZY	672801350	ENCODE Processing Pipeline	b9bc5c69d903ed1ef657fc0a6bc1f9bc		https://www.encodeproject.org/files/ENCFF076DHA/@@download/ENCFF076DHA.bigWig	GRCh38				released	s3://encode-public/2019/05/13/308a5569-71d7-4851-b33c-5ac036051b4b/ENCFF076DHA.bigWig				
